date,supplier_id,supplier_name,component_id,component_name,lead_time_days,order_quantity,on_time_delivery,supplier_tier,supplier_region
2024-08-02,SUP002,Global Plastics,COMP_B,Polymer X,24,2150,1,Tier2,Europe
2024-08-03,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4012,1,Tier1,Asia
2024-08-03,SUP002,Global Plastics,COMP_B,Polymer X,22,2701,1,Tier2,Europe
2024-08-04,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7279,1,Tier1,Asia
2024-08-04,SUP002,Global Plastics,COMP_B,Polymer X,22,3631,1,Tier2,Europe
2024-08-05,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5559,1,Tier1,Asia
2024-08-05,SUP002,Global Plastics,COMP_B,Polymer X,27,3541,0,Tier2,Europe
2024-08-06,SUP001,Acme Materials,COMP_A,Steel Alloy,24,4482,0,Tier1,Asia
2024-08-06,SUP002,Global Plastics,COMP_B,Polymer X,27,1794,0,Tier2,Europe
2024-08-07,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4968,0,Tier1,Asia
2024-08-07,SUP002,Global Plastics,COMP_B,Polymer X,22,2864,1,Tier2,Europe
2024-08-08,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6008,1,Tier1,Asia
2024-08-08,SUP002,Global Plastics,COMP_B,Polymer X,22,3980,1,Tier2,Europe
2024-08-09,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4066,1,Tier1,Asia
2024-08-09,SUP002,Global Plastics,COMP_B,Polymer X,32,1401,0,Tier2,Europe
2024-08-10,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6278,1,Tier1,Asia
2024-08-10,SUP002,Global Plastics,COMP_B,Polymer X,22,2224,1,Tier2,Europe
2024-08-11,SUP001,Acme Materials,COMP_A,Steel Alloy,19,6089,0,Tier1,Asia
2024-08-11,SUP002,Global Plastics,COMP_B,Polymer X,27,2476,0,Tier2,Europe
2024-08-12,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3118,1,Tier1,Asia
2024-08-12,SUP002,Global Plastics,COMP_B,Polymer X,22,2168,1,Tier2,Europe
2024-08-13,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5407,1,Tier1,Asia
2024-08-13,SUP002,Global Plastics,COMP_B,Polymer X,22,3232,1,Tier2,Europe
2024-08-14,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3088,1,Tier1,Asia
2024-08-14,SUP002,Global Plastics,COMP_B,Polymer X,27,3810,0,Tier2,Europe
2024-08-15,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4753,1,Tier1,Asia
2024-08-15,SUP002,Global Plastics,COMP_B,Polymer X,27,3632,0,Tier2,Europe
2024-08-16,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5563,0,Tier1,Asia
2024-08-16,SUP002,Global Plastics,COMP_B,Polymer X,22,3340,1,Tier2,Europe
2024-08-17,SUP001,Acme Materials,COMP_A,Steel Alloy,19,3862,0,Tier1,Asia
2024-08-17,SUP002,Global Plastics,COMP_B,Polymer X,22,3333,1,Tier2,Europe
2024-08-18,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5525,1,Tier1,Asia
2024-08-18,SUP002,Global Plastics,COMP_B,Polymer X,22,2192,1,Tier2,Europe
2024-08-19,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5658,1,Tier1,Asia
2024-08-19,SUP002,Global Plastics,COMP_B,Polymer X,22,3368,1,Tier2,Europe
2024-08-20,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4695,1,Tier1,Asia
2024-08-20,SUP002,Global Plastics,COMP_B,Polymer X,22,3612,1,Tier2,Europe
2024-08-21,SUP001,Acme Materials,COMP_A,Steel Alloy,19,2869,0,Tier1,Asia
2024-08-21,SUP002,Global Plastics,COMP_B,Polymer X,24,1637,1,Tier2,Europe
2024-08-22,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6658,1,Tier1,Asia
2024-08-22,SUP002,Global Plastics,COMP_B,Polymer X,24,2877,1,Tier2,Europe
2024-08-23,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4312,1,Tier1,Asia
2024-08-23,SUP002,Global Plastics,COMP_B,Polymer X,22,1315,1,Tier2,Europe
2024-08-24,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7180,1,Tier1,Asia
2024-08-24,SUP002,Global Plastics,COMP_B,Polymer X,27,4399,0,Tier2,Europe
2024-08-25,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6690,1,Tier1,Asia
2024-08-25,SUP002,Global Plastics,COMP_B,Polymer X,22,924,1,Tier2,Europe
2024-08-26,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5482,1,Tier1,Asia
2024-08-26,SUP002,Global Plastics,COMP_B,Polymer X,22,2566,1,Tier2,Europe
2024-08-27,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7120,1,Tier1,Asia
2024-08-27,SUP002,Global Plastics,COMP_B,Polymer X,24,5411,1,Tier2,Europe
2024-08-28,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3792,1,Tier1,Asia
2024-08-28,SUP002,Global Plastics,COMP_B,Polymer X,22,3095,1,Tier2,Europe
2024-08-29,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3204,1,Tier1,Asia
2024-08-29,SUP002,Global Plastics,COMP_B,Polymer X,22,4849,1,Tier2,Europe
2024-08-30,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5269,1,Tier1,Asia
2024-08-30,SUP002,Global Plastics,COMP_B,Polymer X,22,2305,1,Tier2,Europe
2024-08-31,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5041,1,Tier1,Asia
2024-08-31,SUP002,Global Plastics,COMP_B,Polymer X,27,3944,0,Tier2,Europe
2024-09-01,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5842,1,Tier1,Asia
2024-09-01,SUP002,Global Plastics,COMP_B,Polymer X,22,338,1,Tier2,Europe
2024-09-02,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3922,1,Tier1,Asia
2024-09-02,SUP002,Global Plastics,COMP_B,Polymer X,22,972,1,Tier2,Europe
2024-09-03,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4500,1,Tier1,Asia
2024-09-03,SUP002,Global Plastics,COMP_B,Polymer X,22,2081,1,Tier2,Europe
2024-09-04,SUP001,Acme Materials,COMP_A,Steel Alloy,14,2117,1,Tier1,Asia
2024-09-04,SUP002,Global Plastics,COMP_B,Polymer X,24,4636,1,Tier2,Europe
2024-09-05,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4467,1,Tier1,Asia
2024-09-05,SUP002,Global Plastics,COMP_B,Polymer X,24,917,1,Tier2,Europe
2024-09-06,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5308,1,Tier1,Asia
2024-09-06,SUP002,Global Plastics,COMP_B,Polymer X,22,2579,1,Tier2,Europe
2024-09-07,SUP001,Acme Materials,COMP_A,Steel Alloy,24,5063,0,Tier1,Asia
2024-09-07,SUP002,Global Plastics,COMP_B,Polymer X,24,3158,1,Tier2,Europe
2024-09-08,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5002,1,Tier1,Asia
2024-09-08,SUP002,Global Plastics,COMP_B,Polymer X,24,1411,1,Tier2,Europe
2024-09-09,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6069,1,Tier1,Asia
2024-09-09,SUP002,Global Plastics,COMP_B,Polymer X,24,1848,1,Tier2,Europe
2024-09-10,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5695,0,Tier1,Asia
2024-09-10,SUP002,Global Plastics,COMP_B,Polymer X,22,2081,1,Tier2,Europe
2024-09-11,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6059,1,Tier1,Asia
2024-09-11,SUP002,Global Plastics,COMP_B,Polymer X,22,5053,1,Tier2,Europe
2024-09-12,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4947,1,Tier1,Asia
2024-09-12,SUP002,Global Plastics,COMP_B,Polymer X,32,3350,0,Tier2,Europe
2024-09-13,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3722,1,Tier1,Asia
2024-09-13,SUP002,Global Plastics,COMP_B,Polymer X,22,1210,1,Tier2,Europe
2024-09-14,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5136,1,Tier1,Asia
2024-09-14,SUP002,Global Plastics,COMP_B,Polymer X,22,3277,1,Tier2,Europe
2024-09-15,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7214,1,Tier1,Asia
2024-09-15,SUP002,Global Plastics,COMP_B,Polymer X,27,3170,0,Tier2,Europe
2024-09-16,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7852,1,Tier1,Asia
2024-09-16,SUP002,Global Plastics,COMP_B,Polymer X,22,3249,1,Tier2,Europe
2024-09-17,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6659,1,Tier1,Asia
2024-09-17,SUP002,Global Plastics,COMP_B,Polymer X,27,2910,0,Tier2,Europe
2024-09-18,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5135,1,Tier1,Asia
2024-09-18,SUP002,Global Plastics,COMP_B,Polymer X,22,5064,1,Tier2,Europe
2024-09-19,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7369,1,Tier1,Asia
2024-09-19,SUP002,Global Plastics,COMP_B,Polymer X,22,5951,1,Tier2,Europe
2024-09-20,SUP001,Acme Materials,COMP_A,Steel Alloy,24,4506,0,Tier1,Asia
2024-09-20,SUP002,Global Plastics,COMP_B,Polymer X,22,2681,1,Tier2,Europe
2024-09-21,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4380,1,Tier1,Asia
2024-09-21,SUP002,Global Plastics,COMP_B,Polymer X,22,2404,1,Tier2,Europe
2024-09-22,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4774,1,Tier1,Asia
2024-09-22,SUP002,Global Plastics,COMP_B,Polymer X,22,1046,1,Tier2,Europe
2024-09-23,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4277,1,Tier1,Asia
2024-09-23,SUP002,Global Plastics,COMP_B,Polymer X,22,4890,1,Tier2,Europe
2024-09-24,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6068,1,Tier1,Asia
2024-09-24,SUP002,Global Plastics,COMP_B,Polymer X,22,2328,1,Tier2,Europe
2024-09-25,SUP001,Acme Materials,COMP_A,Steel Alloy,24,4100,0,Tier1,Asia
2024-09-25,SUP002,Global Plastics,COMP_B,Polymer X,27,239,0,Tier2,Europe
2024-09-26,SUP001,Acme Materials,COMP_A,Steel Alloy,24,3932,0,Tier1,Asia
2024-09-26,SUP002,Global Plastics,COMP_B,Polymer X,22,2639,1,Tier2,Europe
2024-09-27,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4885,1,Tier1,Asia
2024-09-27,SUP002,Global Plastics,COMP_B,Polymer X,22,3612,1,Tier2,Europe
2024-09-28,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4934,1,Tier1,Asia
2024-09-28,SUP002,Global Plastics,COMP_B,Polymer X,22,2581,1,Tier2,Europe
2024-09-29,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4887,1,Tier1,Asia
2024-09-29,SUP002,Global Plastics,COMP_B,Polymer X,27,3540,0,Tier2,Europe
2024-09-30,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4763,1,Tier1,Asia
2024-09-30,SUP002,Global Plastics,COMP_B,Polymer X,32,4561,0,Tier2,Europe
2024-10-01,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5247,1,Tier1,Asia
2024-10-01,SUP002,Global Plastics,COMP_B,Polymer X,22,3567,1,Tier2,Europe
2024-10-02,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5789,1,Tier1,Asia
2024-10-02,SUP002,Global Plastics,COMP_B,Polymer X,24,2303,1,Tier2,Europe
2024-10-03,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4926,1,Tier1,Asia
2024-10-03,SUP002,Global Plastics,COMP_B,Polymer X,27,2073,0,Tier2,Europe
2024-10-04,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4773,1,Tier1,Asia
2024-10-04,SUP002,Global Plastics,COMP_B,Polymer X,22,4922,1,Tier2,Europe
2024-10-05,SUP001,Acme Materials,COMP_A,Steel Alloy,19,3633,0,Tier1,Asia
2024-10-05,SUP002,Global Plastics,COMP_B,Polymer X,22,2860,1,Tier2,Europe
2024-10-06,SUP001,Acme Materials,COMP_A,Steel Alloy,14,2960,1,Tier1,Asia
2024-10-06,SUP002,Global Plastics,COMP_B,Polymer X,24,1512,1,Tier2,Europe
2024-10-07,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3735,1,Tier1,Asia
2024-10-07,SUP002,Global Plastics,COMP_B,Polymer X,24,1327,1,Tier2,Europe
2024-10-08,SUP001,Acme Materials,COMP_A,Steel Alloy,19,3571,0,Tier1,Asia
2024-10-08,SUP002,Global Plastics,COMP_B,Polymer X,22,1793,1,Tier2,Europe
2024-10-09,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5366,1,Tier1,Asia
2024-10-09,SUP002,Global Plastics,COMP_B,Polymer X,22,188,1,Tier2,Europe
2024-10-10,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5104,1,Tier1,Asia
2024-10-10,SUP002,Global Plastics,COMP_B,Polymer X,22,2241,1,Tier2,Europe
2024-10-11,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4413,1,Tier1,Asia
2024-10-11,SUP002,Global Plastics,COMP_B,Polymer X,22,3490,1,Tier2,Europe
2024-10-12,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4470,1,Tier1,Asia
2024-10-12,SUP002,Global Plastics,COMP_B,Polymer X,22,3167,1,Tier2,Europe
2024-10-13,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4564,1,Tier1,Asia
2024-10-13,SUP002,Global Plastics,COMP_B,Polymer X,22,2719,1,Tier2,Europe
2024-10-14,SUP001,Acme Materials,COMP_A,Steel Alloy,14,2739,1,Tier1,Asia
2024-10-14,SUP002,Global Plastics,COMP_B,Polymer X,22,4322,1,Tier2,Europe
2024-10-15,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3650,1,Tier1,Asia
2024-10-15,SUP002,Global Plastics,COMP_B,Polymer X,22,1368,1,Tier2,Europe
2024-10-16,SUP001,Acme Materials,COMP_A,Steel Alloy,14,8446,1,Tier1,Asia
2024-10-16,SUP002,Global Plastics,COMP_B,Polymer X,22,2471,1,Tier2,Europe
2024-10-17,SUP001,Acme Materials,COMP_A,Steel Alloy,24,5292,0,Tier1,Asia
2024-10-17,SUP002,Global Plastics,COMP_B,Polymer X,24,2657,1,Tier2,Europe
2024-10-18,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4993,1,Tier1,Asia
2024-10-18,SUP002,Global Plastics,COMP_B,Polymer X,22,3775,1,Tier2,Europe
2024-10-19,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5563,1,Tier1,Asia
2024-10-19,SUP002,Global Plastics,COMP_B,Polymer X,27,4043,0,Tier2,Europe
2024-10-20,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5101,1,Tier1,Asia
2024-10-20,SUP002,Global Plastics,COMP_B,Polymer X,22,3658,1,Tier2,Europe
2024-10-21,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4996,1,Tier1,Asia
2024-10-21,SUP002,Global Plastics,COMP_B,Polymer X,24,2074,1,Tier2,Europe
2024-10-22,SUP001,Acme Materials,COMP_A,Steel Alloy,14,2979,1,Tier1,Asia
2024-10-22,SUP002,Global Plastics,COMP_B,Polymer X,22,1655,1,Tier2,Europe
2024-10-23,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6730,1,Tier1,Asia
2024-10-23,SUP002,Global Plastics,COMP_B,Polymer X,22,2985,1,Tier2,Europe
2024-10-24,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4609,1,Tier1,Asia
2024-10-24,SUP002,Global Plastics,COMP_B,Polymer X,22,3273,1,Tier2,Europe
2024-10-25,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5741,1,Tier1,Asia
2024-10-25,SUP002,Global Plastics,COMP_B,Polymer X,24,4487,1,Tier2,Europe
2024-10-26,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3072,1,Tier1,Asia
2024-10-26,SUP002,Global Plastics,COMP_B,Polymer X,27,5629,0,Tier2,Europe
2024-10-27,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6805,1,Tier1,Asia
2024-10-27,SUP002,Global Plastics,COMP_B,Polymer X,22,463,1,Tier2,Europe
2024-10-28,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3518,1,Tier1,Asia
2024-10-28,SUP002,Global Plastics,COMP_B,Polymer X,22,3700,1,Tier2,Europe
2024-10-29,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4097,1,Tier1,Asia
2024-10-29,SUP002,Global Plastics,COMP_B,Polymer X,22,2817,1,Tier2,Europe
2024-10-30,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3732,1,Tier1,Asia
2024-10-30,SUP002,Global Plastics,COMP_B,Polymer X,27,2623,0,Tier2,Europe
2024-10-31,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3796,1,Tier1,Asia
2024-10-31,SUP002,Global Plastics,COMP_B,Polymer X,22,2830,1,Tier2,Europe
2024-11-01,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4819,1,Tier1,Asia
2024-11-01,SUP002,Global Plastics,COMP_B,Polymer X,24,3933,1,Tier2,Europe
2024-11-02,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5139,0,Tier1,Asia
2024-11-02,SUP002,Global Plastics,COMP_B,Polymer X,22,691,1,Tier2,Europe
2024-11-03,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3657,1,Tier1,Asia
2024-11-03,SUP002,Global Plastics,COMP_B,Polymer X,22,678,1,Tier2,Europe
2024-11-04,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4041,1,Tier1,Asia
2024-11-04,SUP002,Global Plastics,COMP_B,Polymer X,22,1759,1,Tier2,Europe
2024-11-05,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6570,1,Tier1,Asia
2024-11-05,SUP002,Global Plastics,COMP_B,Polymer X,22,1685,1,Tier2,Europe
2024-11-06,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4701,1,Tier1,Asia
2024-11-06,SUP002,Global Plastics,COMP_B,Polymer X,22,5074,1,Tier2,Europe
2024-11-07,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6047,1,Tier1,Asia
2024-11-07,SUP002,Global Plastics,COMP_B,Polymer X,22,3302,1,Tier2,Europe
2024-11-08,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4150,1,Tier1,Asia
2024-11-08,SUP002,Global Plastics,COMP_B,Polymer X,22,2742,1,Tier2,Europe
2024-11-09,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4868,0,Tier1,Asia
2024-11-09,SUP002,Global Plastics,COMP_B,Polymer X,24,5419,1,Tier2,Europe
2024-11-10,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4885,1,Tier1,Asia
2024-11-10,SUP002,Global Plastics,COMP_B,Polymer X,27,3171,0,Tier2,Europe
2024-11-11,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4618,1,Tier1,Asia
2024-11-11,SUP002,Global Plastics,COMP_B,Polymer X,22,1890,1,Tier2,Europe
2024-11-12,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3031,1,Tier1,Asia
2024-11-12,SUP002,Global Plastics,COMP_B,Polymer X,22,3443,1,Tier2,Europe
2024-11-13,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6448,1,Tier1,Asia
2024-11-13,SUP002,Global Plastics,COMP_B,Polymer X,24,3090,1,Tier2,Europe
2024-11-14,SUP001,Acme Materials,COMP_A,Steel Alloy,19,7318,0,Tier1,Asia
2024-11-14,SUP002,Global Plastics,COMP_B,Polymer X,22,4448,1,Tier2,Europe
2024-11-15,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4854,1,Tier1,Asia
2024-11-15,SUP002,Global Plastics,COMP_B,Polymer X,24,1269,1,Tier2,Europe
2024-11-16,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4141,1,Tier1,Asia
2024-11-16,SUP002,Global Plastics,COMP_B,Polymer X,22,2320,1,Tier2,Europe
2024-11-17,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4163,0,Tier1,Asia
2024-11-17,SUP002,Global Plastics,COMP_B,Polymer X,27,2528,0,Tier2,Europe
2024-11-18,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4727,1,Tier1,Asia
2024-11-18,SUP002,Global Plastics,COMP_B,Polymer X,22,1,1,Tier2,Europe
2024-11-19,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5802,1,Tier1,Asia
2024-11-19,SUP002,Global Plastics,COMP_B,Polymer X,22,3193,1,Tier2,Europe
2024-11-20,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5206,1,Tier1,Asia
2024-11-20,SUP002,Global Plastics,COMP_B,Polymer X,22,2952,1,Tier2,Europe
2024-11-21,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5494,1,Tier1,Asia
2024-11-21,SUP002,Global Plastics,COMP_B,Polymer X,22,1013,1,Tier2,Europe
2024-11-22,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6379,1,Tier1,Asia
2024-11-22,SUP002,Global Plastics,COMP_B,Polymer X,22,5488,1,Tier2,Europe
2024-11-23,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3603,1,Tier1,Asia
2024-11-23,SUP002,Global Plastics,COMP_B,Polymer X,24,3503,1,Tier2,Europe
2024-11-24,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4110,1,Tier1,Asia
2024-11-24,SUP002,Global Plastics,COMP_B,Polymer X,24,3668,1,Tier2,Europe
2024-11-25,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5765,1,Tier1,Asia
2024-11-25,SUP002,Global Plastics,COMP_B,Polymer X,27,1,0,Tier2,Europe
2024-11-26,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3589,1,Tier1,Asia
2024-11-26,SUP002,Global Plastics,COMP_B,Polymer X,22,3784,1,Tier2,Europe
2024-11-27,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4702,1,Tier1,Asia
2024-11-27,SUP002,Global Plastics,COMP_B,Polymer X,22,4670,1,Tier2,Europe
2024-11-28,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5351,1,Tier1,Asia
2024-11-28,SUP002,Global Plastics,COMP_B,Polymer X,22,3056,1,Tier2,Europe
2024-11-29,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6356,1,Tier1,Asia
2024-11-29,SUP002,Global Plastics,COMP_B,Polymer X,22,2914,1,Tier2,Europe
2024-11-30,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5476,0,Tier1,Asia
2024-11-30,SUP002,Global Plastics,COMP_B,Polymer X,24,2116,1,Tier2,Europe
2024-12-01,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7066,1,Tier1,Asia
2024-12-01,SUP002,Global Plastics,COMP_B,Polymer X,22,1666,1,Tier2,Europe
2024-12-02,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4707,1,Tier1,Asia
2024-12-02,SUP002,Global Plastics,COMP_B,Polymer X,22,1980,1,Tier2,Europe
2024-12-03,SUP001,Acme Materials,COMP_A,Steel Alloy,14,2820,1,Tier1,Asia
2024-12-03,SUP002,Global Plastics,COMP_B,Polymer X,22,2060,1,Tier2,Europe
2024-12-04,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6347,1,Tier1,Asia
2024-12-04,SUP002,Global Plastics,COMP_B,Polymer X,27,3307,0,Tier2,Europe
2024-12-05,SUP001,Acme Materials,COMP_A,Steel Alloy,24,5998,0,Tier1,Asia
2024-12-05,SUP002,Global Plastics,COMP_B,Polymer X,22,4582,1,Tier2,Europe
2024-12-06,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5620,1,Tier1,Asia
2024-12-06,SUP002,Global Plastics,COMP_B,Polymer X,27,2872,0,Tier2,Europe
2024-12-07,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4799,1,Tier1,Asia
2024-12-07,SUP002,Global Plastics,COMP_B,Polymer X,22,2006,1,Tier2,Europe
2024-12-08,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6152,1,Tier1,Asia
2024-12-08,SUP002,Global Plastics,COMP_B,Polymer X,22,3602,1,Tier2,Europe
2024-12-09,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6265,1,Tier1,Asia
2024-12-09,SUP002,Global Plastics,COMP_B,Polymer X,22,3419,1,Tier2,Europe
2024-12-10,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5192,1,Tier1,Asia
2024-12-10,SUP002,Global Plastics,COMP_B,Polymer X,22,4385,1,Tier2,Europe
2024-12-11,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5654,0,Tier1,Asia
2024-12-11,SUP002,Global Plastics,COMP_B,Polymer X,24,1854,1,Tier2,Europe
2024-12-12,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5542,1,Tier1,Asia
2024-12-12,SUP002,Global Plastics,COMP_B,Polymer X,22,2907,1,Tier2,Europe
2024-12-13,SUP001,Acme Materials,COMP_A,Steel Alloy,24,4795,0,Tier1,Asia
2024-12-13,SUP002,Global Plastics,COMP_B,Polymer X,22,3921,1,Tier2,Europe
2024-12-14,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6898,1,Tier1,Asia
2024-12-14,SUP002,Global Plastics,COMP_B,Polymer X,22,3227,1,Tier2,Europe
2024-12-15,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4214,1,Tier1,Asia
2024-12-15,SUP002,Global Plastics,COMP_B,Polymer X,24,5621,1,Tier2,Europe
2024-12-16,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6532,1,Tier1,Asia
2024-12-16,SUP002,Global Plastics,COMP_B,Polymer X,24,2360,1,Tier2,Europe
2024-12-17,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4895,1,Tier1,Asia
2024-12-17,SUP002,Global Plastics,COMP_B,Polymer X,22,1578,1,Tier2,Europe
2024-12-18,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4418,1,Tier1,Asia
2024-12-18,SUP002,Global Plastics,COMP_B,Polymer X,22,3397,1,Tier2,Europe
2024-12-19,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7123,1,Tier1,Asia
2024-12-19,SUP002,Global Plastics,COMP_B,Polymer X,22,1733,1,Tier2,Europe
2024-12-20,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5171,1,Tier1,Asia
2024-12-20,SUP002,Global Plastics,COMP_B,Polymer X,24,1116,1,Tier2,Europe
2024-12-21,SUP001,Acme Materials,COMP_A,Steel Alloy,16,7629,1,Tier1,Asia
2024-12-21,SUP002,Global Plastics,COMP_B,Polymer X,27,3348,0,Tier2,Europe
2024-12-22,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4883,1,Tier1,Asia
2024-12-22,SUP002,Global Plastics,COMP_B,Polymer X,24,1891,1,Tier2,Europe
2024-12-23,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3472,1,Tier1,Asia
2024-12-23,SUP002,Global Plastics,COMP_B,Polymer X,24,2778,1,Tier2,Europe
2024-12-24,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4486,1,Tier1,Asia
2024-12-24,SUP002,Global Plastics,COMP_B,Polymer X,27,4474,0,Tier2,Europe
2024-12-25,SUP001,Acme Materials,COMP_A,Steel Alloy,19,3825,0,Tier1,Asia
